Nintendo - Super Nintendo Entertainment System Missing

Boxarts   3324/3453  96.26%
Snaps     3037/3453  87.95%
Titles    3037/3453  87.95%
Total    9398/10359  90.72%

Name                                                                              Boxart  Snap  Title
Side Pocket (Japan) (En)                                                             ✓      ✗     ✗
Simpsons, The - Bart no Fushigi na Yume no Daibouken (Japan) (En)                    ✓      ✗     ✗
Sky Mission (Japan) (En)                                                             ✓      ✗     ✗
Skyblazer (USA) (Beta 1)                                                             ✓      ✗     ✗
Skyblazer (USA) (Beta 2)                                                             ✓      ✗     ✗
SM Choukyoushi Hitomi - Bangai Hen (Japan) (Unl) [b]                                 ✗      ✗     ✗
SM Choukyoushi Hitomi - Bangai Hen 2 - Maki no Love Love Panic (Japan) (Unl) [b]     ✗      ✗     ✗
SM Choukyoushi Hitomi - Test Version (Japan) (Unl) [b]                               ✗      ✗     ✗
SM Choukyoushi Hitomi (Japan) (Unl) [b]                                              ✗      ✗     ✗
SM Choukyoushi Hitomi Vol. 2 - Trial Version (Japan) (Unl) [b]                       ✗      ✗     ✗
SM Choukyoushi Hitomi Vol. 2 (Japan) (Unl)                                           ✗      ✓     ✓
SM Choukyoushi Hitomi Vol. 2 Remix (Japan) (Unl) [b]                                 ✗      ✗     ✗
SM Choukyoushi Hitomi Vol. 3 - Test Version (Japan) (Unl) [b]                        ✗      ✗     ✗
SM Choukyoushi Hitomi Vol. 3 (Japan) (Alt 1) (Unl) [b]                               ✗      ✗     ✗
SM Choukyoushi Hitomi Vol. 3 (Japan) (Unl) [b]                                       ✗      ✗     ✗
Smash T.V. (Japan) (En)                                                              ✓      ✗     ✗
SNES Burn-in Test Cartridge (Unknown) (Rev D)                                        ✗      ✓     ✓
Soul Blade (World) (Unl) (Pirate)                                                    ✗      ✗     ✗
Sound Factory (Japan) (En) (Proto)                                                   ✓      ✗     ✗
Space Ace (Japan) (En)                                                               ✓      ✗     ✗
Speedy Gonzales in Los Gatos Bandidos (Europe) (Proto) (No. 04)                      ✗      ✗     ✗
Speedy Gonzales in Los Gatos Bandidos (Europe) (Proto) (No. 14)                      ✗      ✗     ✗
Spider-Man - Venom - Maximum Carnage (Europe)                                        ✓      ✗     ✗
Spider-Man - Venom - Maximum Carnage (USA)                                           ✓      ✗     ✗
Spider-Man - X-Men - Arcade's Revenge (Europe)                                       ✓      ✗     ✗
Spider-Man - X-Men - Arcade's Revenge (USA)                                          ✓      ✗     ✗
Spider-Man and the X-Men in Arcade's Revenge (USA) (Beta) [b]                        ✗      ✗     ✗
Spindizzy Worlds (Japan) (En)                                                        ✓      ✗     ✗
Squaresoft Mode 7 Demo (USA) (Demo)                                                  ✗      ✗     ✗
Star Fox (USA) (Rev 1)                                                               ✗      ✗     ✗
Star Fox 2 (Japan) (Proto 1)                                                         ✓      ✗     ✗
Star Fox 2 (Japan) (Proto 2)                                                         ✓      ✗     ✗
Steven Seagal Is The Final Option (USA) (Proto)                                      ✗      ✓     ✓
Street Combat (Europe) (Putative Proto)                                              ✓      ✗     ✗
Street Fighter EX (World) (Unl) (Pirate)                                             ✗      ✗     ✗
Street Fighter II (USA) (Beta)                                                       ✗      ✗     ✗
Street Fighter II Turbo (USA) (Rev 1)                                                ✓      ✗     ✗
Street Racer (Japan) (En)                                                            ✓      ✗     ✗
Strike Gunner S.T.G (Japan) (En)                                                     ✓      ✗     ✗
Super 3D Noah's Ark (USA) (Unl)                                                      ✓      ✗     ✗
Super 8 (USA) (Unl)                                                                  ✗      ✓     ✓
Super Big 2 (China) (Unl)                                                            ✗      ✓     ✓
Super Bomber Man 2 (Japan) (En)                                                      ✓      ✗     ✗
Super Bomberman (USA) (Sample)                                                       ✓      ✗     ✗
Super Bombliss (Japan) (En)                                                          ✓      ✗     ✗
Super Bowling (Japan) (En)                                                           ✓      ✗     ✗
Super Chinese World 2 - Uchuuichi Butou Taikai (Japan)                               ✓      ✗     ✗
Super Chinese World 2 - Uchuuichi Butou Taikai (Japan) (Beta)                        ✓      ✗     ✗
Super Chinese World 2 - Uchuuichi Butou Taikai (Japan) (Sample)                      ✓      ✗     ✗
Super Cup Soccer (Japan) (En)                                                        ✓      ✗     ✗
Super Daikoukai Jidai (Japan) (Rev 1) (NP)                                           ✓      ✗     ✗
Super Disc (Japan) (En) (v0.95) (Proto)                                              ✗      ✗     ✗
Super Donkey Kong 3 - Nazo no Kremis-tou (Japan)                                     ✓      ✗     ✗
Super Donkey Kong 3 - Nazo no Kremis-tou (Japan) (Rev 1)                             ✓      ✗     ✗
Super Drift Out - World Rally Championships (Japan) (En)                             ✓      ✗     ✗
Super Dunk Shot (Japan) (En)                                                         ✓      ✗     ✗
Super Dunk Star (Japan) (En)                                                         ✓      ✗     ✗
Super E.D.F. (Japan) (En)                                                            ✓      ✗     ✗
Super Famicom Box 4S Attraction (Japan)                                              ✗      ✗     ✗
