Sega - Mega-CD - Sega CD Missing

Boxarts    439/917  47.87%
Snaps      489/917  53.33%
Titles     489/917  53.33%
Total    1417/2751  51.51%

Name                                                                                                                   Boxart  Snap  Title
Ishii Hisaichi no Daisekai (Japan)                                                                                        ✗      -     -
Jaguar XJ220 (Europe) (En,Ja)                                                                                             -      -     -
Jaguar XJ220 (Europe) (en-ja)                                                                                             ✗      ✗     ✗
Jaguar XJ220 (Japan) (En,Ja)                                                                                              -      -     -
Jaguar XJ220 (Japan) (en-ja)                                                                                              ✗      ✗     ✗
Jaguar XJ220 (USA)                                                                                                        -      -     -
Jangou World Cup (Japan)                                                                                                  -      -     -
Jeopardy! (USA)                                                                                                           -      -     -
Joe Montana's NFL Football (Sega Sports) (USA)[SEGA4201RE R2C]                                                            ✗      ✗     ✗
Joe Montana's NFL Football (USA)                                                                                          -      -     -
Jurassic Park (AU)                                                                                                        ✗      ✗     ✗
Jurassic Park (DE)                                                                                                        ✗      ✗     ✗
Jurassic Park (ES)                                                                                                        ✗      ✗     ✗
Jurassic Park (Europe)                                                                                                    -      -     -
Jurassic Park (Europe) (DE)                                                                                               ✗      ✗     ✗
Jurassic Park (FR)                                                                                                        ✗      ✗     ✗
Jurassic Park (France)                                                                                                    -      -     -
Jurassic Park (Germany)                                                                                                   -      -     -
Jurassic Park (Japan)                                                                                                     -      -     -
Jurassic Park (Spain)                                                                                                     -      -     -
Jurassic Park (USA)                                                                                                       -      -     -
Kamen Rider ZO (Japan)                                                                                                    ✗      -     -
Keio Flying Squadron (Europe)                                                                                             -      -     -
Keio Flying Squadron (Europe) (Demo)                                                                                      ✗      -     -
Keio Flying Squadron (USA)                                                                                                -      -     -
Keiou Yuugekitai (Japan)                                                                                                  -      -     -
Keiou Yuugekitai (Japan) (Demo)                                                                                           ✗      ✗     ✗
Kids on Site (Europe)                                                                                                     ✗      ✗     ✗
Kids on Site (Europe) (RE-1)                                                                                              -      -     -
Kids on Site (Sega Club) (USA)                                                                                            ✗      ✗     ✗
Kids on Site (USA)                                                                                                        -      -     -
Lawnmower Man, The (Europe) (Demo)                                                                                        ✗      -     -
Lawnmower Man, The (SCi - Time Warner Interactive) (Europe)                                                               ✗      ✗     ✗
Lawnmower Man, The (SCi) (USA)                                                                                            ✗      ✗     ✗
Lawnmower Man, The (Time Warner Interactive) (Europe)                                                                     ✗      ✗     ✗
Lawnmower Man, The (USA)                                                                                                  -      -     -
Lethal Enforcers (Europe)                                                                                                 -      -     -
Lethal Enforcers (Japan)                                                                                                  -      -     -
Lethal Enforcers (Konami) (Europe)                                                                                        ✗      ✗     ✗
Lethal Enforcers (Konami) (Japan)                                                                                         ✗      ✗     ✗
Lethal Enforcers (Konami) (USA)                                                                                           ✗      ✗     ✗
Lethal Enforcers (Konami) (USA) (Alt 1)                                                                                   ✗      ✗     ✗
Lethal Enforcers (Konami) (USA)[T95015-U11]                                                                               ✗      ✗     ✗
Lethal Enforcers (USA) (Alt)                                                                                              -      -     -
Lethal Enforcers II - Gun Fighters (Europe)                                                                               -      -     -
Lethal Enforcers II - Gun Fighters (Europe) (Beta)                                                                        ✗      -     -
Lethal Enforcers II - Gun Fighters (Europe) (Demo)                                                                        ✗      -     -
Lethal Enforcers II - Gun Fighters (Konami) (Europe)                                                                      ✗      ✗     ✗
Lethal Enforcers II - Gun Fighters (Konami) (USA)                                                                         ✗      ✗     ✗
Lethal Enforcers II - Gun Fighters (USA)                                                                                  -      -     -
Lethal Enforcers II - The Western (Japan)                                                                                 -      -     -
Lethal Enforcers II - The Western (Konami) (Japan)                                                                        ✗      ✗     ✗
Links - The Challenge of Golf (USA)                                                                                       -      -     -
Links - The Challenge of Golf (USA)[SEGAT70095 R1J]                                                                       ✗      ✗     ✗
Links - The Challenge of Golf (USA)[SEGAT70095RE R1J]                                                                     ✗      ✗     ✗
Loadstar - The Legend of Tully Bodine (Rocket Science Games) (BR-US)                                                      ✗      ✗     ✗
Loadstar - The Legend of Tully Bodine (Rocket Science Games) (USA)                                                        ✗      ✗     ✗
Loadstar - The Legend of Tully Bodine (USA, Brazil)                                                                       -      -     -
Lodoss Jima Senki - Eiyuu Sensou (Japan)                                                                                  ✗      ✗     ✗
Lodoss Tou Senki - Eiyuu Sensou - Record of Lodoss War (Japan)                                                            ✗      -     -
Lords of Thunder (Europe)                                                                                                 ✗      -     -
Lords of Thunder (USA)                                                                                                    -      -     -
